DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-06T00:00:00-05:00,0.0,0.0,66.83,64.86,66.14,,,,,62.16,,68.13,65.5,71.54,,62.75,
2023-05-06T00:00:30-05:00,0.0,0.0,67.55,65.38,66.79,62.0,54.0,70.12,52.77,62.21,57.81,68.27,65.49,71.54,99.9,62.75,61.73
2023-05-06T00:01:00-05:00,0.0,0.0,68.01,65.58,67.2,61.92,54.06,70.11,52.9,62.22,58.84,68.48,65.49,71.45,99.9,62.78,61.96
2023-05-06T00:01:30-05:00,0.0,0.0,67.16,65.49,66.59,62.37,54.08,70.2,53.15,62.33,59.62,68.51,65.41,71.33,99.9,62.69,61.91
2023-05-06T00:02:00-05:00,0.0,0.0,66.99,65.28,66.34,62.45,54.18,70.26,52.9,62.48,59.43,68.61,,71.65,99.9,62.65,61.6
2023-05-06T00:02:30-05:00,0.0,0.0,66.95,65.26,66.38,62.44,54.18,70.39,52.8,62.52,59.68,68.61,65.44,71.36,99.9,62.66,61.43
2023-05-06T00:03:00-05:00,0.0,0.0,66.97,65.21,66.35,62.51,54.23,70.38,52.95,62.51,59.52,68.59,65.39,71.46,,62.64,61.39
2023-05-06T00:03:30-05:00,0.0,0.0,66.83,65.19,66.18,62.37,54.29,69.89,52.92,62.37,58.39,68.47,65.39,71.67,99.9,62.66,61.26
2023-05-06T00:04:00-05:00,0.0,0.0,67.03,65.18,66.36,62.42,54.33,70.0,52.83,62.24,59.4,68.54,65.41,71.57,99.9,62.65,61.49
2023-05-06T00:04:30-05:00,0.0,0.0,66.85,65.2,66.14,62.16,54.22,70.63,53.06,62.26,59.48,68.51,65.42,71.17,99.9,62.67,61.54
2023-05-06T00:05:00-05:00,0.0,0.0,66.82,65.21,66.08,62.31,54.33,70.04,52.79,62.12,59.28,68.39,65.29,71.35,99.9,62.68,61.43
2023-05-06T00:05:30-05:00,0.0,0.0,66.69,65.11,66.03,62.28,54.33,70.61,52.83,62.11,59.26,68.18,65.46,71.43,99.9,62.68,61.31
2023-05-06T00:06:00-05:00,0.0,0.0,66.49,65.06,65.8,62.22,54.37,70.57,52.75,62.05,59.24,68.2,65.25,71.56,99.9,62.66,61.26
